,OID,VxHx_left,VxHx_top,VxHx_right,VxHx_btm,Area_Hex,Autopista,Ferrocarril_Int_CONV,Ferrocarril_estr_vel_conv,Ferrocarril_int_AVE,Ferrocarril_vel_conv,Via calzada unica,Via doble calzada,Via doble preferente,Via unica preferente,Arboles aislados,Vertedero,arenas,bosque,humedal,pradera,roquerios,Inst_E.E,Inst_E.EO,Inst_E.HC,Inst_E.HE,Inst_E.NU,Inst_E.OF,Inst_E.SO,Inst_E.TM,Max_WSP,Min_WSP,Mean_WSP,Calz_km,Calz_cnt,TTE_cnt,LTE_km,LTE_cnt,NA_km2,Na_cnt,UA_km2,UA_cnt,Den_P,Pend_m,InEl_km2,Con_kWh_hex,Con_kWh_Mun,Centerpoint_X,Centerpoint_Y,Prediccion_Eolica
23738,23739,397857.6196,4577475.523,399012.3201,4576475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18846929145113867,0.24005154008884189,0.20981002681036331,0.0,0.0,0.05084745762711865,0.15831783269923544,0.11764705882352941,0.2481643671876476,0.3333333333333333,0.0,0.0,0.0029212792127921274,0.20868886065416334,0.0,0.0006515797352208402,0.0053366481296325315,398434.96985,4576975.523,1
23803,23804,398723.645,4652975.523,399878.3455,4651975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16023416989879846,0.33298715558377745,0.3314453273957654,0.0,0.0,0.0,0.0,0.0,0.2952869637771651,0.3333333333333333,0.0,0.0,0.0002562525625256252,0.25458549100645833,0.0,4.691623095103885e-05,0.0003034500529476222,399300.99525000004,4652475.523,1
23805,23806,398723.645,4650975.523,399878.3455,4649975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15880379948959267,0.3556266130098318,0.3536842739821735,0.0,0.0,0.0,0.0,0.0,0.2892104654246346,0.3333333333333333,0.0,0.0,5.125051250512505e-05,0.24512934045706478,0.0,1.927899159216366e-05,0.00043044424786904526,399300.99525000004,4650475.523,1
23807,23808,398723.645,4648975.523,399878.3455,4647975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17894820981340043,0.3578960493009995,0.34036786857302825,0.0,0.0,0.0,0.0,0.0,0.1326697542877068,0.3333333333333333,0.0,0.0,5.125051250512505e-05,0.1713363118921189,0.0,1.927899159216366e-05,0.00043044424786904526,399300.99525000004,4648475.523,1
23808,23809,398723.645,4647975.523,399878.3455,4646975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1828828649934816,0.3564110794341101,0.3384341597519469,0.0,0.0,0.0,0.0,0.0,0.31719953256373423,0.3333333333333333,0.0,0.0,5.125051250512505e-05,0.3000259374684555,0.0,1.927899159216366e-05,0.00043044424786904526,399300.99525000004,4647475.523,1
23814,23815,398723.645,4641975.523,399878.3455,4640975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2062501874300583,0.37424742446419357,0.381750426521817,0.0,0.0,0.0,0.0,0.0,0.35794146749053624,0.3333333333333333,0.0,0.0,5.125051250512505e-05,0.2873810997617088,0.0,1.927899159216366e-05,0.00043044424786904526,399300.99525000004,4641475.523,1
23877,23878,398723.645,4578975.523,399878.3455,4577975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20070076394827507,0.23968915242121014,0.23194748120547404,0.026886895285614852,0.008595988538681949,0.06779661016949153,0.3206196342344885,0.11764705882352941,0.22654346598875064,0.3333333333333333,0.0,0.0,0.0029212792127921274,0.1943935617396111,0.0,0.0006515797352208402,0.0053366481296325315,399300.99525000004,4578475.523,1
24163,24164,400455.6958,4571975.523,401610.3964,4570975.523,866025.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1447530924883943,0.2686774721388331,0.27010309964157764,0.0,0.0,0.1016949152542373,0.384914712397437,0.11764705882352941,0.4017161466565319,0.3333333333333333,0.0,0.0,0.00568880688806888,0.25730851983446057,0.0,0.00044237082994704645,0.0050220798357456875,401033.04610000004,4571475.523,1
24223,24224,401321.7212,4650475.523,402476.4218,4649475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12389716640822768,0.352617557415993,0.3393638965136401,0.0,0.0,0.0,0.0,0.0,0.15433726300353598,0.3333333333333333,0.0,0.0,0.0028187781877818774,0.10299178937990407,0.0,0.0009607921683984452,0.00785466882959324,401899.0715,4649975.523,1
24295,24296,401321.7212,4578475.523,402476.4218,4577475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2021917451994889,0.24777750990498104,0.23165118758668068,0.019982117966685774,0.0057306590257879654,0.03389830508474576,0.17583786143412922,0.058823529411764705,0.2381524654395774,0.3333333333333333,0.0,0.0,0.003280032800328003,0.1992950831836871,0.0,0.0006602704658790579,0.0055664603906475565,401899.0715,4577975.523,1
24302,24303,401321.7212,4571475.523,402476.4218,4570475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16654836484596502,0.313438968698457,0.2953701222707157,0.0,0.0,0.0,0.0,0.0,0.34620008613404835,0.3333333333333333,0.0,0.0,0.00568880688806888,0.28168943867438206,0.0,0.00044237082994704645,0.0050220798357456875,401899.0715,4570975.523,1
24363,24364,402187.7466,4648975.523,403342.4472,4647975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11669981969857568,0.3399117230977662,0.3589770270011319,0.0,0.0,0.0,0.0,0.0,0.2572066952879453,0.3333333333333333,0.0,0.0,0.004766297662976629,0.17343435284820682,0.0,0.0010267988005640317,0.013328748467881773,402765.0969,4648475.523,1
24364,24365,402187.7466,4647975.523,403342.4472,4646975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12410512345736835,0.34157791545477945,0.385871044810598,0.0,0.0,0.0,0.0,0.0,0.2763812263991289,0.3333333333333333,0.0,0.0,5.125051250512505e-05,0.2099188241220422,0.0,1.927899159216366e-05,0.00043044424786904526,402765.0969,4647475.523,1
24443,24444,402187.7466,4568975.523,403342.4472,4567975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16552174739904724,0.3029932000587683,0.2845858705032047,0.0,0.0,0.0,0.0,0.0,0.32456844759958103,0.3333333333333333,0.0,0.0,0.03633661336613366,0.24934527729081327,0.0,0.005425232023203335,0.06371443080915774,402765.0969,4568475.523,1
24503,24504,403053.772,4648475.523,404208.4726,4647475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13448844424990247,0.3416432231801102,0.347599510988958,0.0,0.0,0.0,0.0,0.0,0.3812424572384242,0.3333333333333333,0.0,0.0,0.004766297662976629,0.20280168540981355,0.0,0.0010267988005640317,0.013328748467881773,403631.1223,4647975.523,1
24775,24776,404785.8228,4651475.523,405940.5234,4650475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736288428763533,0.34897436638825996,0.3408477488499193,0.024187585190485097,0.014326647564469913,0.0,0.0,0.0,0.28563132011818804,0.3333333333333333,0.0,0.0,0.004766297662976629,0.1260228830048155,0.0,0.0010267988005640317,0.013328748467881773,405363.1731,4650975.523,1
24786,24787,404785.8228,4640475.523,405940.5234,4639475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13113948821361043,0.3906202345455744,0.37057642472386276,0.042354646350222666,0.011461318051575931,0.0,0.0,0.0,0.08873185302483286,0.3333333333333333,0.0,0.0,0.0037925379253792536,0.14414294488335078,0.0,0.000342692046896567,0.0077170629866600325,405363.1731,4639975.523,1
24986,24987,405651.8482,4575975.523,406806.5488,4574975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25175058253708615,0.30865901059913703,0.32283385625261807,0.0,0.0,0.0,0.0,0.0,0.30987942131800456,0.3333333333333333,0.0,0.0,0.007533825338253382,0.3651453645016323,0.0,0.0005740244115992612,0.008026355854910598,406229.1985,4575475.523,1
25573,25574,409981.9753,4656475.523,411136.6758,4655475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038204103186768035,0.2886477091244921,0.3116962067911637,0.03232217404372427,0.008595988538681949,0.0,0.0,0.0,0.3060037232554933,0.3333333333333333,0.0,0.0,0.0012300123001230013,0.146685461722984,0.0,0.0003216107534482178,0.0032730465196154812,410559.32555,4655975.523,1
25766,25767,410848.0007,4594975.523,412002.7012,4593975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4721178355301666,0.29848642254109736,0.3221351555145595,0.0,0.0,0.03389830508474576,0.15925483257163564,0.11764705882352941,0.30380687078362867,0.3333333333333333,0.0,0.0,0.02101271012710127,0.2458383122267541,0.0,0.07742793101592238,0.6861875763816371,411425.35095,4594475.523,1
25896,25897,411714.0261,4596475.523,412868.7266,4595475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4894890846985128,0.3318025324782711,0.33209913962114146,0.026018873194008852,0.008595988538681949,0.0,0.0,0.0,0.4284298826580727,0.3333333333333333,0.0,0.0,0.03249282492824928,0.27358204188168583,0.0,0.017427413014537773,0.1001982830515623,412291.37635000004,4595975.523,1
26093,26094,413446.0769,4657475.523,414600.7774,4656475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02625329477078775,0.3021888461569211,0.30211835219892036,0.02598544299738602,0.008595988538681949,0.0,0.0,0.0,0.4129926946617133,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.11719797466734991,0.0,4.42681887416271e-05,0.00056368162902188,414023.42715,4656975.523,1
26152,26153,413446.0769,4598475.523,414600.7774,4597475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5463634866778978,0.346303598507247,0.345175796219928,0.030813117505792912,0.017191977077363897,0.0,0.0,0.0,0.20869460582807792,0.3333333333333333,0.0,0.0,0.014657646576465764,0.21536007189747886,0.0,0.0009221583796592391,0.001995897963538015,414023.42715,4597975.523,1
26282,26283,414312.1023,4595975.523,415466.8028,4594975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5620022042343128,0.3676852159615289,0.36309046312788373,0.02985285240299764,0.0057306590257879654,0.01694915254237288,0.1864055959563248,0.1764705882352941,0.26982536804726387,0.3333333333333333,0.0,0.0,0.02101271012710127,0.260554762713786,0.0,0.07742793101592238,0.6861875763816371,414889.45255000005,4595475.523,1
26291,26292,414312.1023,4586975.523,415466.8028,4585975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6430766011446633,0.49467355178399697,0.4702208282286755,0.0,0.0,0.06779661016949153,0.19225035360475498,0.11764705882352941,0.43752220961302424,0.5,0.0,0.0,0.07016195161951619,0.3066170395633174,0.0,0.007331659312466617,0.0158121138669859,414889.45255000005,4586475.523,1
26553,26554,416044.1531,4577975.523,417198.8536,4576975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6118984359723741,0.5988932475451357,0.5968653336083354,0.02482650031256969,0.008595988538681949,0.23728813559322035,0.696667553556204,0.47058823529411764,0.40683611444160594,0.3333333333333333,0.0,0.0,0.01978269782697827,0.351332479295547,0.0,0.0012201777795022672,0.004104031955693735,416621.50335,4577475.523,1
26611,26612,416910.1785,4642475.523,418064.879,4641475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12232402848394586,0.3870827852933879,0.3852159963114299,0.009594492060519197,0.0057306590257879654,0.0,0.0,0.0,0.24240581643930958,0.3333333333333333,0.0,0.0,0.0017937679376793768,0.149170039209038,0.0,0.0002539631905743027,0.004506122059112746,417487.52875,4641975.523,1
26728,26729,417776.2039,4646975.523,418930.9044,4645975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08400450004246662,0.36440071593772994,0.3767723640530787,0.015678651498876695,0.0028653295128939827,0.0,0.0,0.0,0.25108470808099265,0.3333333333333333,0.0,0.0,0.0013325133251332513,0.10294803715304175,0.0,0.0005173928598549548,0.003495005151361824,418353.55415,4646475.523,1
26960,26961,419508.2547,4655975.523,420662.9552,4654975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04764031665649748,0.2892795520537673,0.30378496701076974,0.03332734630204405,0.008595988538681949,0.0,0.0,0.0,0.18086336589050991,0.5,0.0,0.0,0.0002050020500205002,0.11028575259106656,0.0,1.844491662311987e-05,0.00033509220854848224,420085.60495,4655475.523,1
26961,26962,419508.2547,4654975.523,420662.9552,4653975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04957137191301375,0.28852253837230046,0.28972002725571633,0.03322913667570742,0.011461318051575931,0.0847457627118644,0.18604087942797395,0.058823529411764705,0.43346569304059457,0.5,0.0,0.0,0.0002050020500205002,0.1856436973050213,0.0,1.844491662311987e-05,0.00033509220854848224,420085.60495,4654475.523,1
27092,27093,420374.2801,4644475.523,421528.9806,4643475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11990600821979147,0.3798886765488324,0.37979946873782944,0.03312146404167583,0.008595988538681949,0.0,0.0,0.0,0.20560072856425282,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.1385532653197203,0.0,6.486342451570834e-05,0.001282036355935037,420951.63035,4643975.523,1
27203,27204,421240.3055,4652975.523,422395.006,4651975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060059450581957496,0.3070598740022267,0.3245522473882758,0.00014694048554848193,0.0028653295128939827,0.0,0.08453398375155267,0.11764705882352941,0.3043445916683877,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.06921953130303263,0.0,6.933515511897341e-05,0.00026260969901621966,421817.65575000003,4652475.523,1
27208,27209,421240.3055,4647975.523,422395.006,4646975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1026907593112939,0.3581571942333994,0.34487081924950114,0.03582029086462183,0.017191977077363897,0.03389830508474576,0.15532608103646625,0.058823529411764705,0.31106678635496476,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.07374445103748771,0.0,6.486342451570834e-05,0.001282036355935037,421817.65575000003,4647475.523,1
27328,27329,422106.3309,4648475.523,423261.0314,4647475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07973353830719698,0.3406616300149147,0.3481932167599755,0.02485319796695171,0.022922636103151862,0.0,0.0,0.0,0.4638120329606827,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.16038394036731615,0.0,6.486342451570834e-05,0.001282036355935037,422683.68114999996,4647975.523,1
27482,27483,422972.3563,4615975.523,424127.0568,4614975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5760015876695889,0.30170876703341665,0.3011401947137109,0.0,0.0,0.01694915254237288,0.17379363256926328,0.1764705882352941,0.3060919641753223,0.3333333333333333,0.0,0.0,0.0030750307503075026,0.29009471291031025,0.0,0.0003830328896301091,0.004446767933933174,423549.70655,4615475.523,1
27565,27566,423838.3817,4653475.523,424993.0823,4652475.523,866025.45,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10848304831002353,0.26579544995718885,0.2674034603362305,0.0027273488354177177,0.0028653295128939827,0.0,0.0,0.0,0.394247180315926,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.08176363347107699,0.0,6.933515511897341e-05,0.00026260969901621966,424415.732,4652975.523,1
27568,27569,423838.3817,4650475.523,424993.0823,4649475.523,866025.45,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07843648577201467,0.3119306725970703,0.2998134080191841,0.01305770102804912,0.0057306590257879654,0.0,0.0,0.0,0.166550234159212,0.3333333333333333,0.0,0.0,0.002101271012710127,0.09884739096265463,0.0,0.0015928946588229412,0.01300208212114615,424415.732,4649975.523,1
27686,27687,424704.4071,4653975.523,425859.1077,4652975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10824940512317649,0.2631083479807661,0.2612493482703071,0.03329350949869504,0.008595988538681949,0.0,0.0,0.0,0.351494393081047,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.21691110254486498,0.0,6.933515511897341e-05,0.00026260969901621966,425281.7574,4653475.523,1
27687,27688,424704.4071,4652975.523,425859.1077,4651975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09241744078358882,0.25424363380780635,0.244892091989249,0.019965180552537393,0.0057306590257879654,0.0,0.0,0.0,0.4332556707112242,0.3333333333333333,0.0,0.0,0.001025010250102501,0.11251234167645072,0.0,0.000172266616683347,0.0010118480332436234,425281.7574,4652475.523,1
27689,27690,424704.4071,4650975.523,425859.1077,4649975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08666749656813233,0.31006884362714227,0.28513651273713747,0.0054150739964630035,0.0057306590257879654,0.1016949152542373,0.1860522276773301,0.11764705882352941,0.38709611710669106,0.3333333333333333,0.0,0.0,0.002101271012710127,0.1256870218270329,0.0,0.0015928946588229412,0.01300208212114615,425281.7574,4650475.523,1
27934,27935,426436.4579,4648975.523,427591.1585,4647975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12345074393273381,0.2747791737761771,0.26922684643892936,0.0,0.0,0.0,0.0,0.0,0.3656586366479348,0.3333333333333333,0.0,0.0,0.002101271012710127,0.17540274501208727,0.0,0.0015928946588229412,0.01300208212114615,427013.80819999997,4648475.523,1
28055,28056,427302.4833,4651475.523,428457.1839,4650475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12229770912287019,0.23907685309381077,0.20514147431595564,0.0,0.0,0.0,0.0,0.0,0.3519482450664292,0.3333333333333333,0.0,0.0,0.002101271012710127,0.20167769281379705,0.0,0.0015928946588229412,0.01300208212114615,427879.8336,4650975.523,1
28221,28222,428168.5087,4608975.523,429323.2093,4607975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6970034132850361,0.33034931380035326,0.3224196456621493,0.0,0.0,0.01694915254237288,0.3234858203582556,0.23529411764705882,0.09843975909104521,0.5,0.05886226184598743,1.0,0.016912669126691267,0.08456956924807692,0.0,0.0027837632188937723,0.022032064447069327,428745.859,4608475.523,1
28582,28583,430766.5849,4611475.523,431921.2855,4610475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6864836734476177,0.30885011951542973,0.30174964825802975,0.0,0.0,0.0,0.0,0.0,0.3293409663352053,0.6666666666666666,0.04280538061213475,1.0,0.024395243952439524,0.09117060277555047,0.0,0.003108258957946454,0.03354111623240699,431343.9352,4610975.523,1
29011,29012,434230.6866,4643475.523,435385.3871,4642475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11458969212046555,0.2330583693741327,0.22207362734534009,0.13390272333128567,0.1318051575931232,0.0,0.0,0.0,0.04668709135349734,0.3333333333333333,0.025917079293518303,1.0,0.002665026650266502,0.062261019120270315,0.0,0.005543888442087932,0.07972283399885327,434808.03685000003,4642975.523,1
29122,29123,435096.712,4644975.523,436251.4125,4643975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12239279004727444,0.22464152463478182,0.23153680282583933,0.0,0.0,0.0,0.0,0.0,0.1528273833457138,0.3333333333333333,0.03998126404707925,1.0,0.002665026650266502,0.12894668877532348,0.0,0.005543888442087932,0.07972283399885327,435674.06224999996,4644475.523,1
29171,29172,435096.712,4595975.523,436251.4125,4594975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797043337206658,0.5577721623513944,0.5813468596599944,0.0,0.0,0.11864406779661017,0.43907318562939807,0.4117647058823529,0.5792396595284853,0.5,0.0,0.0,0.035106601066010656,0.17296183377455734,0.0,0.0046694044072554414,0.016789000729748534,435674.06224999996,4595475.523,1
29231,29232,435962.7374,4648475.523,437117.4379,4647475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11533092066570083,0.21691349156448558,0.17883609944197842,0.06307034023808587,0.05444126074498567,0.0,0.0,0.0,0.03815218674322937,0.3333333333333333,0.05948161018007545,1.0,0.002665026650266502,0.06879916077833738,0.0,0.005543888442087932,0.07972283399885327,436540.08765,4647975.523,1
29234,29235,435962.7374,4645475.523,437117.4379,4644475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13105658466169656,0.24008119936734884,0.21337314448917555,0.0997026999173751,0.08595988538681948,0.0,0.0,0.0,0.016386837820099746,0.3333333333333333,0.11052937597966694,1.0,0.002665026650266502,0.03891407238806378,0.0,0.005543888442087932,0.07972283399885327,436540.08765,4644975.523,1
29241,29242,435962.7374,4638475.523,437117.4379,4637475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762546399645356,0.27552913800594103,0.2579436404560236,0.0,0.0,0.0,0.0,0.0,0.16294102180444509,0.3333333333333333,0.011633519599595776,1.0,0.0012300123001230013,0.1327233012998979,0.0,0.0006514533796678375,0.0018831632535783475,436540.08765,4637975.523,1
29342,29343,436828.7628,4648975.523,437983.4633,4647975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12062671383325652,0.21333827329870292,0.16974739718006537,0.13898725689343877,0.10888252148997134,0.01694915254237288,0.0877779652545607,0.058823529411764705,0.08439731974027397,0.3333333333333333,0.02076068927538872,1.0,0.0072263222632226315,0.048602354404272706,0.0,0.0008051817372122982,0.005037486533197462,437406.11305000004,4648475.523,1
29343,29344,436828.7628,4647975.523,437983.4633,4646975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12193297246204116,0.20094986490126987,0.16944141941656898,0.09127165097191332,0.05157593123209169,0.0,0.0,0.0,0.015637536916889128,0.16666666666666666,0.028276990398064143,1.0,0.002665026650266502,0.05356659821426506,0.0,0.005543888442087932,0.07972283399885327,437406.11305000004,4647475.523,1
29452,29453,437694.7882,4648475.523,438849.4887,4647475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14974190221371797,0.19499600115553684,0.19447584596228706,0.0,0.0,0.05084745762711865,0.17782475078981272,0.058823529411764705,0.1507916433625281,0.3333333333333333,0.021843821887455935,1.0,0.002665026650266502,0.11060533056968301,0.0,0.005543888442087932,0.07972283399885327,438272.13844999997,4647975.523,1
29680,29681,439426.839,4638475.523,440581.5395,4637475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15063148362887857,0.2709565656057079,0.23836294743802422,0.02352776482510053,0.008595988538681949,0.0,0.04383456338065003,0.058823529411764705,0.035514868605254137,0.3333333333333333,0.008863201313815322,1.0,0.012863878638786387,0.07951756141388776,0.0,0.0011418758324083986,0.008780507456012027,440004.18925,4637975.523,1
